timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680677930571,5073,HealthCorps Home page,301,Moved Permanently,Thread Group 1-19,text,true,,274,117,120,120,https://healthcorps.org/,5073,0,2184
1680677930582,5158,HealthCorps Home page,301,Moved Permanently,Thread Group 1-10,text,true,,274,117,120,120,https://healthcorps.org/,5158,0,2264
1680677931108,4632,HealthCorps Home page,301,Moved Permanently,Thread Group 1-107,text,true,,274,117,120,120,https://healthcorps.org/,4632,0,1761
1680677930673,5067,HealthCorps Home page,301,Moved Permanently,Thread Group 1-42,text,true,,274,117,120,120,https://healthcorps.org/,5067,0,2172
1680677931026,4738,HealthCorps Home page,301,Moved Permanently,Thread Group 1-94,text,true,,274,117,120,120,https://healthcorps.org/,4738,0,1690
1680677930927,4847,HealthCorps Home page,301,Moved Permanently,Thread Group 1-81,text,true,,274,117,120,120,https://healthcorps.org/,4847,0,1835
1680677930594,5206,HealthCorps Home page,301,Moved Permanently,Thread Group 1-28,text,true,,274,117,120,120,https://healthcorps.org/,5206,0,2150
1680677930988,4824,HealthCorps Home page,301,Moved Permanently,Thread Group 1-89,text,true,,274,117,120,120,https://healthcorps.org/,4824,0,1875
1680677931095,4778,HealthCorps Home page,301,Moved Permanently,Thread Group 1-102,text,true,,274,117,120,120,https://healthcorps.org/,4778,0,1778
1680677930885,5012,HealthCorps Home page,301,Moved Permanently,Thread Group 1-75,text,true,,274,117,120,120,https://healthcorps.org/,5012,0,2021
1680677930731,5178,HealthCorps Home page,301,Moved Permanently,Thread Group 1-47,text,true,,274,117,120,120,https://healthcorps.org/,5178,0,2151
1680677930935,4974,HealthCorps Home page,301,Moved Permanently,Thread Group 1-82,text,true,,274,117,120,120,https://healthcorps.org/,4974,0,1986
1680677930577,5338,HealthCorps Home page,301,Moved Permanently,Thread Group 1-3,text,true,,274,117,120,120,https://healthcorps.org/,5338,0,2343
1680677930668,5337,HealthCorps Home page,301,Moved Permanently,Thread Group 1-39,text,true,,274,117,120,120,https://healthcorps.org/,5337,0,2272
1680677930785,5221,HealthCorps Home page,301,Moved Permanently,Thread Group 1-62,text,true,,274,117,120,120,https://healthcorps.org/,5221,0,2108
1680677930748,5287,HealthCorps Home page,301,Moved Permanently,Thread Group 1-57,text,true,,274,117,120,120,https://healthcorps.org/,5287,0,2168
1680677931373,4693,HealthCorps Home page,301,Moved Permanently,Thread Group 1-117,text,true,,274,117,120,120,https://healthcorps.org/,4693,0,1522
1680677930998,5204,HealthCorps Home page,301,Moved Permanently,Thread Group 1-90,text,true,,274,117,120,120,https://healthcorps.org/,5204,0,1998
1680677930600,5830,HealthCorps Home page,301,Moved Permanently,Thread Group 1-7,text,true,,274,117,120,120,https://healthcorps.org/,5830,0,2367
1680677930569,5873,HealthCorps Home page,301,Moved Permanently,Thread Group 1-1,text,true,,274,117,120,120,https://healthcorps.org/,5873,0,3072
1680677930736,5781,HealthCorps Home page,301,Moved Permanently,Thread Group 1-51,text,true,,274,117,120,120,https://healthcorps.org/,5781,0,2528
1680677930967,5550,HealthCorps Home page,301,Moved Permanently,Thread Group 1-86,text,true,,274,117,120,120,https://healthcorps.org/,5550,0,2371
1680677931053,5476,HealthCorps Home page,301,Moved Permanently,Thread Group 1-98,text,true,,274,117,120,120,https://healthcorps.org/,5476,0,2253
1680677930731,5843,HealthCorps Home page,301,Moved Permanently,Thread Group 1-50,text,true,,274,117,120,120,https://healthcorps.org/,5843,0,2617
1680677930859,5727,HealthCorps Home page,301,Moved Permanently,Thread Group 1-72,text,true,,274,117,120,120,https://healthcorps.org/,5727,0,2239
1680677930568,6043,HealthCorps Home page,301,Moved Permanently,Thread Group 1-31,text,true,,274,117,120,120,https://healthcorps.org/,6043,0,2381
1680677931116,5534,HealthCorps Home page,301,Moved Permanently,Thread Group 1-109,text,true,,274,117,120,120,https://healthcorps.org/,5534,0,1890
1680677931450,5271,HealthCorps Home page,301,Moved Permanently,Thread Group 1-120,text,true,,274,117,120,120,https://healthcorps.org/,5271,0,1597
1680677930723,6045,HealthCorps Home page,301,Moved Permanently,Thread Group 1-46,text,true,,274,117,120,120,https://healthcorps.org/,6045,0,2578
1680677930720,6106,HealthCorps Home page,301,Moved Permanently,Thread Group 1-45,text,true,,274,117,120,120,https://healthcorps.org/,6106,0,2711
1680677930743,6156,HealthCorps Home page,301,Moved Permanently,Thread Group 1-54,text,true,,274,117,120,120,https://healthcorps.org/,6156,0,2364
1680677930567,6339,HealthCorps Home page,301,Moved Permanently,Thread Group 1-30,text,true,,274,117,120,120,https://healthcorps.org/,6339,0,2475
1680677930974,5943,HealthCorps Home page,301,Moved Permanently,Thread Group 1-87,text,true,,274,117,120,120,https://healthcorps.org/,5943,0,2308
1680677930574,6405,HealthCorps Home page,301,Moved Permanently,Thread Group 1-12,text,true,,274,117,120,120,https://healthcorps.org/,6405,0,3260
1680677930735,6250,HealthCorps Home page,301,Moved Permanently,Thread Group 1-52,text,true,,274,117,120,120,https://healthcorps.org/,6250,0,2407
1680677930764,6261,HealthCorps Home page,301,Moved Permanently,Thread Group 1-59,text,true,,274,117,120,120,https://healthcorps.org/,6261,0,2882
1680677930957,6068,HealthCorps Home page,301,Moved Permanently,Thread Group 1-85,text,true,,274,117,120,120,https://healthcorps.org/,6068,0,2844
1680677930559,6534,HealthCorps Home page,301,Moved Permanently,Thread Group 1-23,text,true,,274,117,120,120,https://healthcorps.org/,6534,0,3256
1680677930589,6504,HealthCorps Home page,301,Moved Permanently,Thread Group 1-13,text,true,,274,117,120,120,https://healthcorps.org/,6504,0,3200
1680677930590,6508,HealthCorps Home page,301,Moved Permanently,Thread Group 1-2,text,true,,274,117,120,120,https://healthcorps.org/,6508,0,2499
1680677930829,6275,HealthCorps Home page,301,Moved Permanently,Thread Group 1-68,text,true,,274,117,120,120,https://healthcorps.org/,6275,0,2297
1680677931224,5899,HealthCorps Home page,301,Moved Permanently,Thread Group 1-111,text,true,,274,117,120,120,https://healthcorps.org/,5899,0,1945
1680677931105,6029,HealthCorps Home page,301,Moved Permanently,Thread Group 1-106,text,true,,274,117,120,120,https://healthcorps.org/,6029,0,1994
1680677931047,6087,HealthCorps Home page,301,Moved Permanently,Thread Group 1-97,text,true,,274,117,120,120,https://healthcorps.org/,6087,0,2665
1680677930574,6587,HealthCorps Home page,301,Moved Permanently,Thread Group 1-4,text,true,,274,117,120,120,https://healthcorps.org/,6587,0,3237
1680677931097,6070,HealthCorps Home page,301,Moved Permanently,Thread Group 1-103,text,true,,274,117,120,120,https://healthcorps.org/,6070,0,1966
1680677930794,6379,HealthCorps Home page,301,Moved Permanently,Thread Group 1-63,text,true,,274,117,120,120,https://healthcorps.org/,6379,0,2356
1680677931011,6174,HealthCorps Home page,301,Moved Permanently,Thread Group 1-92,text,true,,274,117,120,120,https://healthcorps.org/,6174,0,2412
1680677930601,6627,HealthCorps Home page,301,Moved Permanently,Thread Group 1-11,text,true,,274,117,120,120,https://healthcorps.org/,6627,0,2496
1680677931307,5921,HealthCorps Home page,301,Moved Permanently,Thread Group 1-114,text,true,,274,117,120,120,https://healthcorps.org/,5921,0,2500
1680677936987,323,Show Program Plans,429,Too Many Requests,Thread Group 1-52,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,320,0,0
1680677930716,6672,HealthCorps Home page,301,Moved Permanently,Thread Group 1-43,text,true,,274,117,120,120,https://healthcorps.org/,6672,0,3102
1680677930742,6730,HealthCorps Home page,301,Moved Permanently,Thread Group 1-55,text,true,,274,117,120,120,https://healthcorps.org/,6730,0,2397
1680677930591,6915,HealthCorps Home page,301,Moved Permanently,Thread Group 1-6,text,true,,274,117,120,120,https://healthcorps.org/,6915,0,2528
1680677937095,532,Show Program Plans,429,Too Many Requests,Thread Group 1-13,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,532,0,0
1680677937106,528,Show Program Plans,429,Too Many Requests,Thread Group 1-68,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,527,0,0
1680677937100,534,Show Program Plans,429,Too Many Requests,Thread Group 1-2,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,534,0,0
1680677930776,6868,HealthCorps Home page,429,Too Many Requests,Thread Group 1-61,text,false,,318,117,120,120,https://healthcorps.org/,6868,0,3376
1680677937125,552,Show Program Plans,429,Too Many Requests,Thread Group 1-111,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,552,0,0
1680677937136,555,Show Program Plans,429,Too Many Requests,Thread Group 1-106,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,555,0,0
1680677937136,585,Show Program Plans,429,Too Many Requests,Thread Group 1-97,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,585,0,0
1680677930672,7048,HealthCorps Home page,301,Moved Permanently,Thread Group 1-41,text,true,,274,117,120,120,https://healthcorps.org/,7048,0,3255
1680677937174,559,Show Program Plans,429,Too Many Requests,Thread Group 1-63,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,559,0,0
1680677937230,509,Show Program Plans,429,Too Many Requests,Thread Group 1-11,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,509,0,0
1680677937186,553,Show Program Plans,429,Too Many Requests,Thread Group 1-92,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,553,0,0
1680677937168,571,Show Program Plans,429,Too Many Requests,Thread Group 1-103,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,571,0,0
1680677937230,515,Show Program Plans,429,Too Many Requests,Thread Group 1-114,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,515,0,0
1680677937313,432,Teens make health happen,429,Too Many Requests,Thread Group 1-52,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,432,0,0
1680677937390,366,Show Program Plans,429,Too Many Requests,Thread Group 1-43,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,366,0,0
1680677930638,7133,HealthCorps Home page,301,Moved Permanently,Thread Group 1-34,text,true,,274,117,120,120,https://healthcorps.org/,7133,0,2491
1680677930853,6940,HealthCorps Home page,301,Moved Permanently,Thread Group 1-71,text,true,,274,117,120,120,https://healthcorps.org/,6940,0,2366
1680677930920,6898,HealthCorps Home page,301,Moved Permanently,Thread Group 1-80,text,true,,274,117,120,120,https://healthcorps.org/,6898,0,2973
1680677931125,6746,HealthCorps Home page,301,Moved Permanently,Thread Group 1-104,text,true,,274,117,120,120,https://healthcorps.org/,6746,0,2753
1680677931118,6759,HealthCorps Home page,301,Moved Permanently,Thread Group 1-108,text,true,,274,117,120,120,https://healthcorps.org/,6759,0,2766
1680677930759,7124,HealthCorps Home page,301,Moved Permanently,Thread Group 1-58,text,true,,274,117,120,120,https://healthcorps.org/,7124,0,3168
1680677930806,7103,HealthCorps Home page,301,Moved Permanently,Thread Group 1-65,text,true,,274,117,120,120,https://healthcorps.org/,7103,0,3332
1680677930604,7361,HealthCorps Home page,301,Moved Permanently,Thread Group 1-33,text,true,,274,117,120,120,https://healthcorps.org/,7361,0,3329
1680677930669,7324,HealthCorps Home page,301,Moved Permanently,Thread Group 1-38,text,true,,274,117,120,120,https://healthcorps.org/,7324,0,2867
1680677931260,6756,HealthCorps Home page,301,Moved Permanently,Thread Group 1-112,text,true,,274,117,120,120,https://healthcorps.org/,6756,0,2139
1680677930771,7257,HealthCorps Home page,301,Moved Permanently,Thread Group 1-60,text,true,,274,117,120,120,https://healthcorps.org/,7257,0,3356
1680677930567,7503,HealthCorps Home page,301,Moved Permanently,Thread Group 1-14,text,true,,274,117,120,120,https://healthcorps.org/,7503,0,3472
1680677937739,344,Teens make health happen,429,Too Many Requests,Thread Group 1-92,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,344,0,0
1680677937739,350,Teens make health happen,429,Too Many Requests,Thread Group 1-11,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,350,0,0
1680677937740,356,Teens make health happen,429,Too Many Requests,Thread Group 1-103,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,356,0,0
1680677937746,350,Teens make health happen,429,Too Many Requests,Thread Group 1-114,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,350,0,0
1680677937746,350,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-52,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,350,0,0
1680677937772,330,Show Program Plans,429,Too Many Requests,Thread Group 1-34,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,330,0,0
1680677937756,346,Teens make health happen,429,Too Many Requests,Thread Group 1-43,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,346,0,0
1680677930915,7191,HealthCorps Home page,301,Moved Permanently,Thread Group 1-79,text,true,,274,117,120,120,https://healthcorps.org/,7191,0,3042
1680677930981,7132,HealthCorps Home page,429,Too Many Requests,Thread Group 1-88,text,false,,318,117,120,120,https://healthcorps.org/,7132,0,3023
1680677931019,7100,HealthCorps Home page,301,Moved Permanently,Thread Group 1-93,text,true,,274,117,120,120,https://healthcorps.org/,7100,0,2076
1680677930590,7534,HealthCorps Home page,301,Moved Permanently,Thread Group 1-25,text,true,,274,117,120,120,https://healthcorps.org/,7534,0,3556
1680677930566,7619,HealthCorps Home page,301,Moved Permanently,Thread Group 1-18,text,true,,274,117,120,120,https://healthcorps.org/,7619,0,2816
1680677931004,7210,HealthCorps Home page,301,Moved Permanently,Thread Group 1-91,text,true,,274,117,120,120,https://healthcorps.org/,7210,0,2904
1680677930837,7383,HealthCorps Home page,301,Moved Permanently,Thread Group 1-69,text,true,,274,117,120,120,https://healthcorps.org/,7383,0,2548
1680677937966,337,Show Program Plans,429,Too Many Requests,Thread Group 1-33,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,337,0,0
1680677930655,7666,HealthCorps Home page,301,Moved Permanently,Thread Group 1-36,text,true,,274,117,120,120,https://healthcorps.org/,7666,0,3031
1680677937995,327,Show Program Plans,429,Too Many Requests,Thread Group 1-38,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,327,0,0
1680677938030,315,Show Program Plans,429,Too Many Requests,Thread Group 1-60,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,315,0,0
1680677930601,7773,HealthCorps Home page,301,Moved Permanently,Thread Group 1-20,text,true,,274,117,120,120,https://healthcorps.org/,7773,0,3307
1680677930626,7766,HealthCorps Home page,301,Moved Permanently,Thread Group 1-35,text,true,,274,117,120,120,https://healthcorps.org/,7766,0,3566
1680677930716,7687,HealthCorps Home page,301,Moved Permanently,Thread Group 1-44,text,true,,274,117,120,120,https://healthcorps.org/,7687,0,3269
1680677938097,319,living labs,429,Too Many Requests,Thread Group 1-52,text,false,,318,156,120,120,https://healthcorps.org/what-we-do/school-programs/living-labs/,319,0,0
1680677938097,326,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-114,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,325,0,0
1680677938099,338,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-103,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,338,0,0
1680677938108,335,Show Program Plans,429,Too Many Requests,Thread Group 1-79,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,335,0,0
1680677938103,340,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-43,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,340,0,0
1680677938103,340,Teens make health happen,429,Too Many Requests,Thread Group 1-34,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,340,0,0
1680677938115,334,Show Program Plans,429,Too Many Requests,Thread Group 1-88,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,334,0,0
1680677931446,7020,HealthCorps Home page,429,Too Many Requests,Thread Group 1-119,text,false,,318,117,120,120,https://healthcorps.org/,7020,0,2763
1680677938126,347,Show Program Plans,429,Too Many Requests,Thread Group 1-25,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,347,0,0
1680677930658,7820,HealthCorps Home page,301,Moved Permanently,Thread Group 1-37,text,true,,274,117,120,120,https://healthcorps.org/,7820,0,2998
1680677938121,358,Show Program Plans,429,Too Many Requests,Thread Group 1-93,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,358,0,0
1680677931443,7038,HealthCorps Home page,301,Moved Permanently,Thread Group 1-118,text,true,,274,117,120,120,https://healthcorps.org/,7038,0,1749
1680677930581,7904,HealthCorps Home page,301,Moved Permanently,Thread Group 1-22,text,true,,274,117,120,120,https://healthcorps.org/,7904,0,3410
1680677930738,7763,HealthCorps Home page,301,Moved Permanently,Thread Group 1-53,text,true,,274,117,120,120,https://healthcorps.org/,7763,0,2758
1680677930824,7727,HealthCorps Home page,301,Moved Permanently,Thread Group 1-67,text,true,,274,117,120,120,https://healthcorps.org/,7727,0,2742
1680677930905,7671,HealthCorps Home page,301,Moved Permanently,Thread Group 1-78,text,true,,274,117,120,120,https://healthcorps.org/,7671,0,2706
1680677930586,8050,HealthCorps Home page,301,Moved Permanently,Thread Group 1-32,text,true,,274,117,120,120,https://healthcorps.org/,8050,0,3254
1680677930601,8063,HealthCorps Home page,301,Moved Permanently,Thread Group 1-16,text,true,,274,117,120,120,https://healthcorps.org/,8063,0,3246
1680677930942,7749,HealthCorps Home page,301,Moved Permanently,Thread Group 1-83,text,true,,274,117,120,120,https://healthcorps.org/,7749,0,3095
1680677930584,8115,HealthCorps Home page,301,Moved Permanently,Thread Group 1-15,text,true,,274,117,120,120,https://healthcorps.org/,8115,0,3457
1680677938417,326,HealthCorps Resources,429,Too Many Requests,Thread Group 1-52,text,false,,318,136,120,120,https://healthcorps.org/resources/research/,326,0,0
1680677938423,328,living labs,429,Too Many Requests,Thread Group 1-114,text,false,,318,156,120,120,https://healthcorps.org/what-we-do/school-programs/living-labs/,328,0,0
1680677938437,320,living labs,429,Too Many Requests,Thread Group 1-103,text,false,,318,156,120,120,https://healthcorps.org/what-we-do/school-programs/living-labs/,320,0,0
1680677930573,8206,HealthCorps Home page,301,Moved Permanently,Thread Group 1-8,text,true,,274,117,120,120,https://healthcorps.org/,8206,0,3622
1680677938444,342,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-34,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,342,0,0
1680677938444,349,Teens make health happen,429,Too Many Requests,Thread Group 1-79,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,348,0,0
1680677938450,343,Teens make health happen,429,Too Many Requests,Thread Group 1-88,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,342,0,0
1680677938468,330,Show Program Plans,429,Too Many Requests,Thread Group 1-119,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,330,0,0
1680677938474,324,Teens make health happen,429,Too Many Requests,Thread Group 1-25,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,324,0,0
1680677938480,325,Show Program Plans,429,Too Many Requests,Thread Group 1-37,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,325,0,0
1680677938488,323,Show Program Plans,429,Too Many Requests,Thread Group 1-22,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,323,0,0
1680677938480,331,Teens make health happen,429,Too Many Requests,Thread Group 1-93,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,331,0,0
1680677938483,333,Show Program Plans,429,Too Many Requests,Thread Group 1-118,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,333,0,0
1680677938503,337,Show Program Plans,429,Too Many Requests,Thread Group 1-53,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,337,0,0
1680677938554,344,Show Program Plans,429,Too Many Requests,Thread Group 1-67,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,344,0,0
1680677931084,7831,HealthCorps Home page,301,Moved Permanently,Thread Group 1-101,text,true,,274,117,120,120,https://healthcorps.org/,7831,0,2089
1680677938579,337,Show Program Plans,429,Too Many Requests,Thread Group 1-78,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,337,0,0
1680677930730,8197,HealthCorps Home page,301,Moved Permanently,Thread Group 1-49,text,true,,274,117,120,120,https://healthcorps.org/,8197,0,3481
1680677930670,8315,HealthCorps Home page,301,Moved Permanently,Thread Group 1-40,text,true,,274,117,120,120,https://healthcorps.org/,8315,0,2488
1680677931429,7568,HealthCorps Home page,301,Moved Permanently,Thread Group 1-115,text,true,,274,117,120,120,https://healthcorps.org/,7568,0,1790
1680677930898,8112,HealthCorps Home page,301,Moved Permanently,Thread Group 1-77,text,true,,274,117,120,120,https://healthcorps.org/,8112,0,2298
1680677930569,8477,HealthCorps Home page,301,Moved Permanently,Thread Group 1-24,text,true,,274,117,120,120,https://healthcorps.org/,8477,0,2587
1680677938757,330,HealthCorps Resources,429,Too Many Requests,Thread Group 1-103,text,false,,318,136,120,120,https://healthcorps.org/resources/research/,330,0,0
1680677938781,312,Show Program Plans,429,Too Many Requests,Thread Group 1-8,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,312,0,0
1680677938787,320,living labs,429,Too Many Requests,Thread Group 1-34,text,false,,318,156,120,120,https://healthcorps.org/what-we-do/school-programs/living-labs/,320,0,0
1680677938794,319,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-79,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,319,0,0
1680677931128,7992,HealthCorps Home page,301,Moved Permanently,Thread Group 1-110,text,true,,274,117,120,120,https://healthcorps.org/,7992,0,2222
1680677938800,327,Teens make health happen,429,Too Many Requests,Thread Group 1-119,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,327,0,0
1680677938800,333,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-25,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,333,0,0
1680677938805,335,Teens make health happen,429,Too Many Requests,Thread Group 1-37,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,335,0,0
1680677931060,8124,HealthCorps Home page,301,Moved Permanently,Thread Group 1-99,text,true,,274,117,120,120,https://healthcorps.org/,8124,0,3105
1680677938811,389,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-93,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,389,0,0
1680677938817,389,Teens make health happen,429,Too Many Requests,Thread Group 1-118,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,389,0,0
1680677938840,372,Teens make health happen,429,Too Many Requests,Thread Group 1-53,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,372,0,0
1680677938917,307,Show Program Plans,429,Too Many Requests,Thread Group 1-101,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,307,0,0
1680677938899,326,Teens make health happen,429,Too Many Requests,Thread Group 1-67,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,326,0,0
1680677938917,314,Teens make health happen,429,Too Many Requests,Thread Group 1-78,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,314,0,0
1680677938929,325,Show Program Plans,429,Too Many Requests,Thread Group 1-49,text,false,,318,137,120,120,https://healthcorps.org/what-we-do/programs/,325,0,0
1680677935422,3840,Show Program Plans,301,Moved Permanently,Thread Group 1-27,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,3840,0,0
1680677935290,4003,Show Program Plans,301,Moved Permanently,Thread Group 1-76,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,4003,0,0
1680677935417,3881,Show Program Plans,301,Moved Permanently,Thread Group 1-56,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,3881,0,0
1680677930591,8712,HealthCorps Home page,301,Moved Permanently,Thread Group 1-17,text,true,,274,117,120,120,https://healthcorps.org/,8712,0,2598
1680677935458,3908,Show Program Plans,301,Moved Permanently,Thread Group 1-48,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,3908,0,0
1680677935274,4115,Show Program Plans,301,Moved Permanently,Thread Group 1-26,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,4115,0,0
1680677931032,8363,HealthCorps Home page,301,Moved Permanently,Thread Group 1-95,text,true,,274,117,120,120,https://healthcorps.org/,8363,0,2470
1680677935466,3936,Show Program Plans,301,Moved Permanently,Thread Group 1-64,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,3936,0,0
1680677935440,3967,Show Program Plans,301,Moved Permanently,Thread Group 1-9,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,3967,0,0
1680677935742,3679,Show Program Plans,301,Moved Permanently,Thread Group 1-10,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,3679,0,0
1680677935402,4030,Show Program Plans,301,Moved Permanently,Thread Group 1-105,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,4030,0,0
1680677939141,319,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-37,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,319,0,0
1680677931075,8429,HealthCorps Home page,301,Moved Permanently,Thread Group 1-100,text,true,,274,117,120,120,https://healthcorps.org/,8429,0,2302
1680677935475,4036,Show Program Plans,301,Moved Permanently,Thread Group 1-29,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,4036,0,0
1680677935608,3909,Show Program Plans,301,Moved Permanently,Thread Group 1-74,text,true,,294,137,120,120,https://healthcorps.org/what-we-do/programs/,3909,0,0
1680677939225,298,Teens make health happen,429,Too Many Requests,Thread Group 1-101,text,false,,318,122,120,120,https://healthcorps.org/tmhh/,298,0,0
1680677939225,304,HealthCorps Financials ,429,Too Many Requests,Thread Group 1-67,text,false,,318,137,120,120,https://healthcorps.org/about-us/financials/,304,0,0
